Data de Cadastro;Nº Fogo; Medida;Calibragem Máxima; Marca; Modelo;Nº de Série; Vida;Posição Início ;Situação ;Localização ;Veículo Atual;Km Inicial Veículo;Km Final Veículo;Km Rodado; Suco 01; Suco 02; Suco 03; Suco 04; Ativo; Cadastrado
08/02/2022;0159;275/75R;110;MICHELIN;X MULTI; 0; 2;TEE;RECAPADO;TRASEIRO;PTO-6345; 68594;; ; 13; 13; 13; 13;SIM;Makson
08/02/2022;0160;275/75R;110;MICHELIN;X MULTI; 0; 2;TEI;RECAPADO;TRASEIRO;PTO-6345; 52358;; ; 13; 13; 13; 0;SIM;Makson
08/02/2022;0161;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TDE;RECAPADO;TRASEIRO;PTO-6345; 52358;; ; 13; 13; 13; 0;SIM;Makson
08/02/2022;0162;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TDI;RECAPADO;TRASEIRO;PTO-6345; 52358;; ; 13; 13; 13; 0;SIM;Makson
08/02/2022;0163;275/75R;110;MICHELIN;X MULTI; 0; 2;STP1;RECAPADO;STEP;PTO-6345; 70423;; 3738; 6; 6; 6; 0;SIM;Makson
08/02/2022;0164;275/75R;110;PIRELLI;FR88; 0; 1;TDI;NOVO;TRASEIRO;PTO-4469; 91979;; ; 13; 13; 13; 0;SIM;Makson
08/02/2022;0165;275/75R;110;PIRELLI;FR88; 0; 1;ILDI;NOVO;DIANTEIRO;ROF-3H84; 31752;; ; 11; 11; 11; 0;SIM;Makson
08/02/2022;0166;275/75R;110;MICHELIN;X MULTI; 0; 2;ESTO;RECAPADO;Descartado;00000; 72238;703024; 635744; 14; 14; 14; 14;NÃO;Makson
08/02/2022;0167;275/75R;110;MICHELIN;X MULTI; 0; 2;ESTO;RECAPADO;ESTOQUE;EXX-0001; 124509;; ; 15; 15; 15; 0;SIM;Makson
08/02/2022;0168;275/75R;110;GOODYEAR;KMAX-S; 0; 2;ESTO;RECAPADO;ESTOQUE;EXX-0001; 124509;; ; 15; 15; 15; 0;SIM;Makson
08/02/2022;0169;275/75R;110;BRIDGESTONE;R268; 0; 2;TEE;RECAPADO;TRASEIRO;PTO-4908; 124509;; ; 15; 15; 15; 0;SIM;Makson
08/02/2022;0170;275/75R;110;MICHELIN;X MULTI; 0; 2;STP1;RECAPADO;STEP;ROF-7B10; 124509;; ; 15; 15; 15; 0;SIM;Makson
08/02/2022;0171;275/75R;110;MICHELIN;X MULTI; 0; 2;ESTO;RECAPADO;ESTOQUE;EXX-0001; 124509;; ; 15; 15; 15; 0;SIM;Makson
08/02/2022;0172;275/75R;110;GOODYEAR;KMAX-S; 0; 2;ILDE;RECAPADO;TRASEIRO;PTO-4908; 124509;; ; 15; 15; 15; 0;SIM;Makson
08/02/2022;0173;275/75R;110;GOODYEAR;KMAX-S; 0; 2;ILDI;RECAPADO;TRASEIRO;PTO-4908; 116721;; 150226; 15; 15; 15; 0;SIM;Makson
08/02/2022;0174;275/75R;110;MICHELIN;X MULTI; 0; 2;TDI;RECAPADO;TRASEIRO;PTO-4459; 124509;; ; 6; 6; 6; 0;SIM;Makson
08/02/2022;0175;275/75R;110;PIRELLI;FR88; 0; 1;STP1;NOVO;STEP;PTO-4908; 91524;; ; 14; 14; 14; 0;SIM;Makson
08/02/2022;0176;275/75R;110;PIRELLI;FR88; 0; 2;ILDI;RECAPADO;TRASEIRO;PTO-8040; 138887;; ; 7; 7; 7; 7;SIM;Makson
08/02/2022;0177;275/75R;110;BRIDGESTONE;R268; 0; 2;STP1;RECAPADO;STEP;PTO-5320; 122466;; 804; 12; 10; 10; 12;SIM;Makson
08/02/2022;0178;275/75R;110;GOODYEAR;KMAX-S; 0; 2;STP1;RECAPADO;STEP;PTO-4719; 91979;; 137679; 13; 13; 13; 0;SIM;Makson
08/02/2022;0179;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TDE;RECAPADO;TRASEIRO;0000; 91524;0; -91524; 13; 13; 13; 0;NÃO;Makson
08/02/2022;0180;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TDI;RECAPADO;TRASEIRO;PTO-5320; 123512;; 31988; 12; 12; 12; 0;SIM;Makson
08/02/2022;0181;275/75R;110;BFGOODRICH;ST250; 0; 1;ESTO;NOVO;Descartado;00000; 106922;107981; 137031; 11; 11; 11; 0;NÃO;Makson
08/02/2022;0182;275/75R;110;PIRELLI;FR88; 0; 1;DE;NOVO;DIANTEIRO;PTP-0173; 90722;; ; 13; 13; 13; 0;SIM;Makson
08/02/2022;0183;275/75R;110;PIRELLI;FR88; 0; 1;DD;NOVO;DIANTEIRO;PTP-0173; 90722;; ; 13; 13; 13; 0;SIM;Makson
08/02/2022;0184;275/75R;110;MICHELIN;X MULTI; 0; 2;TDE;RECAPADO;TRASEIRO;PTO-6615; 135473;; ; 11; 10; 11; 10;SIM;Makson
08/02/2022;0185;275/75R;110;MICHELIN;X MULTI; 0; 2;TEI;RECAPADO;TRASEIRO;PTP-0173; 90722;; ; 9; 9; 9; 0;SIM;Makson
08/02/2022;0186;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TDE;RECAPADO;TRASEIRO;PTP-0173; 90722;; ; 8; 8; 8; 0;SIM;Makson
08/02/2022;0187;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TDI;RECAPADO;TRASEIRO;PTP-0173; 90729;; 127794; 10; 10; 10; 0;SIM;Makson
08/02/2022;0188;275/75R;110;GOODYEAR;KMAX-S; 0; 2;STP1;RECAPADO;STEP;PTP-0173; 90722;; ; 6; 6; 6; 0;SIM;Makson
08/02/2022;0190;275/75R;110;PIRELLI;FR88; 0; 1;ESTO;NOVO;Descartado;00000; 67280;132237; 64957; 3; 7; 7; 3;NÃO;Makson
08/02/2022;0189;275/75R;110;PIRELLI;FR88; 0; 1;STP1;NOVO;STEP;ROG-9C07; 43813;; 24031; 14; 14; 14; 0;SIM;Makson
08/02/2022;0191;275/75R;110;PIRELLI;TR88; 0; 1;TEE;NOVO;TRASEIRO;ROE-9J66; 15237;; ; 17; 17; 17; 0;SIM;Makson
08/02/2022;0192;275/75R;110;PIRELLI;TR88; 0; 1;TEI;NOVO;TRASEIRO;ROE-9J66; 15237;; ; 18; 18; 18; 0;SIM;Makson
08/02/2022;0193;275/75R;110;PIRELLI;TR88; 0; 1;TDE;NOVO;TRASEIRO;ROE-9J66; 15237;; ; 17; 17; 17; 0;SIM;Makson
08/02/2022;0194;275/75R;110;PIRELLI;FR88; 0; 1;TDI;NOVO;TRASEIRO;PTO-9332; 86475;; 39569; 9; 8; 8; 8;SIM;Makson
08/02/2022;0299;275/75R;110;PIRELLI;FR88; 0; 2;STP1;RECAPADO;STEP;PTO-8167; 116222;; ; 4; 3; 3; 5;SIM;Makson
08/02/2022;0196;275/75R;110;PIRELLI;FR88; 0; 1;DE;NOVO;DIANTEIRO;PTN-9166; 94856;; ; 12; 12; 12; 0;SIM;Makson
08/02/2022;0197;275/75R;110;PIRELLI;FR88; 0; 1;ESTO;NOVO;Descartado;00000; 94856;127650; 32794; 12; 12; 12; 0;NÃO;Makson
08/02/2022;0198;275/75R;110;GOODYEAR;KMAX-S; 0; 1;TEI;NOVO;tei;PTO-9252; 94856;; ; 7; 7; 7; 0;SIM;Makson
08/02/2022;0199;275/75R;110;GOODYEAR;KMAX-S; 0; 1;TEE;NOVO;TRASEIRO;PTO-9252; 94856;; ; 8; 8; 8; 0;SIM;Makson
08/02/2022;0200;275/75R;110;BFGOODRICH;ST250; 0; 2;ESTO;RECAPADO;Descartado;00000; 94856;132237; 37381; 7; 7; 7; 0;NÃO;Makson
08/02/2022;0201;275/75R;110;GOODYEAR;KMAX-S; 0; 1;STP1;NOVO;STEP;PTO-9252; 94856;; ; 6; 6; 6; 0;SIM;Makson
08/02/2022;0202;275/75R;110;PIRELLI;FR88; 0; 2;ESTO;RECAPADO;Descartado;00000; 94856;132237; 37381; 8; 8; 8; 0;NÃO;Makson
11/02/2022;0203;275/75R;110;PIRELLI;FR88; 0; 1;1LEI;NOVO;TRASEIRO;PTP-1107; 116960;; 61762; 12; 12; 12; 12;SIM;Makson
11/02/2022;0204;275/75R;110;PIRELLI;FR88; 0; 1;DD;NOVO;DIANTEIRO;PTN-9166; 130526;; ; 13; 13; 13; 13;SIM;Makson
11/02/2022;0205;275/75R;110;MICHELIN;X MULTI; 0; 2;ILDI;RECAPADO;TRASEIRO;ROD-9B94; 21495;; 33873; 12; 12; 12; 12;SIM;Makson
11/02/2022;0206;275/75R;110;MICHELIN;X MULTI; 0; 2;1LEI;RECAPADO;TRASEIRO;ROF-3I05; 8203;; ; 13; 13; 13; 13;SIM;Makson
11/02/2022;0207;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TEE;RECAPADO;TRASEIRO;ROF-3I05; 8203;; ; 14; 14; 14; 14;SIM;Makson
11/02/2022;0208;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TEI;RECAPADO;TRASEIRO;ROF-3I05; 8203;; ; 14; 14; 14; 14;SIM;Makson
11/02/2022;0209;275/75R;110;MICHELIN;X MULTI; 0; 2;ILDE;RECAPADO;TRASEIRO;ROF-3I05; 8203;; ; 14; 14; 14; 14;SIM;Makson
11/02/2022;0210;275/75R;110;MICHELIN;X MULTI; 0; 2;ILDI;RECAPADO;TRASEIRO;ROF-3I05; 8203;; ; 13; 13; 13; 13;SIM;Makson
11/02/2022;0211;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TDE;RECAPADO;TRASEIRO;ROF-3I05; 8203;; ; 14; 14; 14; 14;SIM;Makson
11/02/2022;0212;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TDI;RECAPADO;TRASEIRO;ROF-3I05; 8203;; ; 14; 14; 14; 14;SIM;Makson
11/02/2022;0213;275/75R;110;MICHELIN;X MULTI; 0; 2;STP1;RECAPADO;STEP;ROF-3I05; 8676;; 539; 8; 8; 6; 9;SIM;Makson
11/02/2022;0214;275/75R;110;MICHELIN;X MULTI; 0; 2;1LEE;RECAPADO;TRASEIRO;ROD-9B91; 18497;; -16967; 7; 6; 4; 4;SIM;Makson
11/02/2022;0215;275/75R;110;PIRELLI;FR88; 0; 1;TDE;RECAPADO;TRASEIRO;PTO-4719; 112237;; ; 15; 15; 15; 15;SIM;Makson
11/02/2022;0216;275/75R;110;GOODYEAR;KMAX-S; 0; 2;STP1;RECAPADO;STEP;PTO-9335; 112237;; ; 7; 7; 7; 7;SIM;Makson
11/02/2022;0217;275/75R;110;GOODYEAR;KMAX-S; 0; 2;1LEE;RECAPADO;TRASEIRO;PTO-9335; 112237;; ; 7; 7; 7; 7;SIM;Makson
11/02/2022;0218;275/75R;110;PIRELLI;FR88; 0; 2;TEE;RECAPADO;TEE;PTO-9335; 153475;; 153475; 6; 6; 6; 6;SIM;Makson
11/02/2022;0219;275/75R;110;GOODYEAR;KMAX-S; 0; 2;1LEI;RECAPADO;TRASEIRO;PTO-9335; 112237;; ; 7; 7; 7; 7;SIM;Makson
11/02/2022;0220;275/75R;110;MICHELIN;X MULTI; 0; 2;LDI;RECAPADO;TRASEIRO;PTO-9335; 112237;; ; 8; 8; 8; 8;SIM;Makson
11/02/2022;0221;275/75R;110;MICHELIN;X MULTI; 0; 2;ILDE;RECAPADO;TRASEIRO;PTO-9335; 155374;; 179113; 8; 8; 8; 8;SIM;Makson
11/02/2022;0222;275/75R;110;BFGOODRICH;ST250; 0; 2;TDE;RECAPADO;TRASEIRO;PTP-1107; 116960;; 41238; 9; 9; 9; 9;SIM;Makson
11/02/2022;0223;275/75R;110;BFGOODRICH;ST250; 0; 2;ESTO;RECAPADO;Descartado;00000; 170629;174393; 45002; 11; 11; 11; 11;NÃO;Makson
11/02/2022;0224;275/75R;110;BFGOODRICH;ST250; 0; 2;TDI;RECAPADO;TRASEIRO;PTN-9196; 125636;; 161614; 5; 5; 5; 5;SIM;Makson
17/02/2022;0225;275/75R;110;PIRELLI;FR88; 0; 1;TDE;NOVO;TRASEIRO;OXY-1094; 6297;; ; 13; 13; 13; 13;SIM;Makson
17/02/2022;0226;275/75R;110;PIRELLI;FR88; 0; 1;STP1;NOVO;STEP;000; 6297;6297; 0; 13; 13; 13; 13;NÃO;Makson
17/02/2022;0227;275/75R;110;MICHELIN;X MULTI; 0; 2;TDE;RECAPADO;TRASEIRO;PTO-8200; 65070;; ; 9; 8; 8; 9;SIM;Makson
17/02/2022;0228;275/75R;110;MICHELIN;X MULTI; 0; 2;1LEI;RECAPADO;TRASEIRO;ROG-0G63; 6297;; ; 15; 15; 15; 15;SIM;Makson
17/02/2022;0229;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TEE;RECAPADO;TRASEIRO;ROG-0G63; 6297;; ; 15; 15; 15; 15;SIM;Makson
17/02/2022;0230;275/75R;110;GOODYEAR;KMAX-S; 0; 2;1LEE;RECAPADO;TRASEIRO;ROG-0G63; 7155;; 121752; 15; 15; 15; 15;SIM;Makson
17/02/2022;0231;275/75R;110;GOODYEAR;K MAXS; 0; 2;ILDE;RECAPADO;TRASEIRO;ROG-0G63; 7155;; 290024; 15; 15; 15; 15;SIM;Makson
17/02/2022;0232;275/75R;110;MICHELIN;X MULTI; 0; 2;ILDI;RECAPADO;TRASEIRO;ROG-0G63; 6297;; ; 15; 15; 15; 15;SIM;Makson
17/02/2022;0233;275/75R;110;GOODYEAR;KMAX-S; 0; 2;ESTO;RECAPADO;Descartado;00000; 6297;135727; 129430; 15; 15; 15; 15;NÃO;Makson
17/02/2022;0234;275/75R;110;GOODYEAR;KMAX-S; 0; 2;STP1;RECAPADO;STEP;ROG-0G63; 15190;; 4436; 15; 15; 15; 15;SIM;Makson
17/02/2022;0235;275/75R;110;GOODYEAR;KMAX-S; 0; 2;1LEI;RECAPADO;TRASEIRO;ROG-0G67; 37315;; 0; 17; 17; 17; 17;SIM;Makson
17/02/2022;0236;275/75R;110;MICHELIN;X MULTI; 0; 1;ILDI;NOVO;TRASEIRO;OXX-8357; 153822;; ; 11; 11; 11; 11;SIM;Makson
17/02/2022;0237;275/75R;110;PIRELLI;FR88; 0; 1;ILDE;NOVO;TRASEIRO;OXX-8357; 143837;; 26882; 10; 11; 11; 10;SIM;Makson
17/02/2022;0238;275/75R;110;MICHELIN;X MULTI; 0; 2;TDE;RECAPADO;TRASEIRO;PTN-9246; 132419;; 64827; 14; 11; 12; 13;SIM;Makson
17/02/2022;0239;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TDI;RECAPADO;TRASEIRO;PTO-4429; 94818;; 53674; 14; 13; 13; 12;SIM;Makson
17/02/2022;0242;275/75R;110;MICHELIN;X MULTI; 0; 2;TEI;RECAPADO;TRASEIRO;PTN-9246; 132419;; 51551; 14; 13; 12; 14;SIM;Makson
17/02/2022;0243;275/75R;110;MICHELIN;X MULTI; 0; 2;TDI;RECAPADO;TRASEIRO;PTN-9246; 132419;; 51551; 15; 15; 14; 14;SIM;Makson
17/02/2022;0246;275/75R;110;MICHELIN;X MULTI; 0; 2;TEE;RECAPADO;TRASEIRO;PTN-9246; 132419;; 51551; 6; 5; 5; 7;SIM;Makson
17/02/2022;0247;275/75R;110;PIRELLI;FR88; 0; 1;DE;NOVO;DIANTEIRO;PTO-9312; 153436;; 31577; 12; 14; 14; 12;SIM;Makson
17/02/2022;0248;275/75R;110;PIRELLI;FR88; 0; 1;TEI;NOVO;TRASEIRO;PTO-9312; 138470;; ; 12; 14; 13; 13;SIM;Makson
17/02/2022;0249;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TEE;RECAPADO;TRASEIRO;PTO-9312; 129924;; 21148; 13; 13; 13; 13;SIM;Makson
17/02/2022;0250;275/75R;110;PIRELLI;FR88; 0; 2;ESTO;RECAPADO;Descartado;00000; 174648;177065; 18449; 14; 14; 14; 14;NÃO;Makson
17/02/2022;0251;275/75R;110;MICHELIN;X MULTI; 0; 2;TDI;RECAPADO;TRASEIRO;ROD-9B94; 21495;; 135933; 9; 7; 7; 9;SIM;Makson
17/02/2022;0252;275/75R;110;MICHELIN;X MULTI; 0; 2;ILDI;RECAPADO;TRASEIRO;PTO-8200; 65070;; ; 8; 7; 7; 9;SIM;Makson
17/02/2022;0253;275/75R;110;PIRELLI;FR88; 0; 2;TEI;RECAPADO;Descartado;00000; 121260;151538; 30278; 9; 8; 9; 9;NÃO;Makson
17/02/2022;0256;275/75R;110;PIRELLI;FR88; 0; 1;TEE;NOVO;DIANTEIRO;PTO-9372; 123302;; ; 10; 10; 10; 10;SIM;Makson
17/02/2022;0255;275/75R;110;PIRELLI;FR88; 0; 1;TEE;NOVO;TRASEIRO;PTO-4489; 107968;; ; 1; 6; 7; 8;SIM;Makson
17/02/2022;0256;275/75R;110;PIRELLI;FR88; 0; 2;ESTO;RECAPADO;ESTOQUE;EXX-0001; 65070;; ; 12; 12; 12; 12;SIM;Makson
17/02/2022;0110;275/75R;100;MICHELIN;X MULTI; 0; 3;TDE;RECAPADO;TRASEIRO;PTO-9372; 113871;; ; 14; 13; 13; 14;SIM;Makson
17/02/2022;0257;275/75R;110;MICHELIN;X MULTI; 0; 2;TEI;RECAPADO;TRASEIRO;PTO-9372; 123302;; ; 7; 7; 7; 7;SIM;Makson
17/02/2022;0259;275/75R;110;MICHELIN;X MULTI; 0; 2;TDI;RECAPADO;TRASEIRO;PTO-9372; 123302;; ; 8; 7; 7; 6;SIM;Makson
17/02/2022;0260;275/75R;110;MICHELIN;X MULTI; 0; 2;STP1;RECAPADO;STEP;PTO-9372; 123302;; ; 7; 8; 8; 10;SIM;Makson
17/02/2022;0261;275/75R;110;PIRELLI;FR88; 0; 1;ILEE;NOVO;TRASEIRO;PTO-8040; 138887;; ; 8; 8; 8; 8;SIM;Makson
17/02/2022;0262;275/75R;110;PIRELLI;FR88; 0; 2;ILDE;RECAPADO;TRASEIRO;PTO-8200; 65070;; ; 12; 12; 12; 12;SIM;Makson
17/02/2022;0263;275/75R;110;GOODYEAR;KMAX-S; 0; 2;STP1;RECAPADO;STEP;PTO-8040; 101107;; ; 11; 10; 11; 11;SIM;Makson
17/02/2022;0264;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TDI;RECAPADO;TRASEIRO;PTO-8040; 100521;; ; 8; 7; 7; 8;SIM;Makson
17/02/2022;0265;275/75R;110;MICHELIN;X MULTI; 0; 2;TEE;RECAPADO;TRASEIRO;PTO-8040; 138887;; ; 14; 14; 14; 14;SIM;Makson
17/02/2022;0266;275/75R;110;GOODYEAR;KMAX; 0; 2;ESTO;RECAPADO;Descartado;00000; 138887;143837; 4950; 13; 12; 12; 13;NÃO;Makson
17/02/2022;0267;275/75R;110;PIRELLI;FR88; 0; 2;ILEI;RECAPADO;TRASEIRO;PTO-8040; 143837;170629; 31742; 1; 1; 1; 2;SIM;Makson
17/02/2022;0268;275/75R;110;GOODYEAR;KMAX-S; 0; 2;ESTO;RECAPADO;Descartado;00000; 138887;137.079; -138749.92; 1; 1; 1; 2;NÃO;Makson
17/02/2022;0269;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TDI;RECAPADO;TRASEIRO;ROG-0G63; 5407;; -75576; 7; 5; 5; 6;SIM;Makson
17/02/2022;0270;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TDE;RECAPADO;TRASEIRO;PTO-8040; 138887;; ; 12; 11; 11; 12;SIM;Makson
17/02/2022;0271;275/75R;110;MICHELIN;X MULTI; 0; 2;TDE;RECAPADO;TRASEIRO;PTO-9332; 132891;; -667; 9; 6; 6; 9;SIM;Makson
17/02/2022;0515;275/75R;110;PIRELLI;FR88; 0; 1;TEE;NOVO;TRASEIRO;PTO-4459; 96404;; 0; 8; 8; 7; 7;SIM;Makson
17/02/2022;0516;275/75R;110;PIRELLI;FR88; 0; 1;TDI;NOVO;TRASEIRO;OXY-1094; 23461;; ; 8; 8; 8; 8;SIM;Makson
17/02/2022;0274;275/75R;110;BFGOODRICH;ST250; 0; 2;TDE;RECAPADO;TRASEIRO;00000; 94090;104981; 32673; 7; 7; 6; 6;NÃO;Makson
17/02/2022;0274;275/75R;110;GOODYEAR;KMAX-S; 0; 2;ESTO;RECAPADO;ESTOQUE;0000; 67280;25544; -41736; 9; 8; 9; 8;NÃO;Makson
17/02/2022;0276;275/75R;110;MICHELIN;X MULTI; 0; 2;TEE;RECAPADO;TRASEIRO;OXX-8357; 23461;; ; 11; 10; 9; 10;SIM;Makson
17/02/2022;0277;275/75R;110;MICHELIN;X MULTI; 0; 2;TDE;RECAPADO;TRASEIRO;ROD-9D39; 50313;000; -50313; 8; 6; 5; 6;SIM;Makson
17/02/2022;0278;275/75R;110;MICHELIN;X MULTI; 0; 2;ESTO;RECAPADO;Descartado;00000; 136982;139427; 6332; 12; 11; 11; 13;NÃO;Makson
17/02/2022;0279;275/75R;110;MICHELIN;X MULTI; 0; 2;ESTO;RECAPADO;Descartado;00000; 23461;50773; 27312; 12; 11; 11; 12;NÃO;Makson
17/02/2022;0280;275/75R;110;MICHELIN;X MULTI; 0; 2;TDI;RECAPADO;TRASEIRO;PTO-4719; 72238;; 4958; 6; 6; 6; 8;SIM;Makson
17/02/2022;0281;275/75R;110;GOODYEAR;KMAX-S; 0; 2;1LEI;RECAPADO;TRASEIRO;ROG-9C07; 3409;; 4958; 9; 4; 5; 5;SIM;Makson
17/02/2022;0282;275/75R;110;MICHELIN;X MULTI; 0; 2;ESTO;RECAPADO;Descartado;00000; 72238;703024; 635744; 14; 14; 14; 14;NÃO;Makson
17/02/2022;0283;275/75R;110;PIRELLI;FR88; 0; 1;DD;NOVO;DIANTEIRO;PTO-6315; 97931;; ; 10; 9; 9; 8;SIM;Makson
17/02/2022;0284;275/75R;110;PIRELLI;FR88; 0; 1;ESTO;NOVO;Descartado;00000; 66896;74155; 9724; 12; 13; 13; 12;NÃO;Makson
17/02/2022;0285;275/75R;110;GOODYEAR;KMAX-S; 0; 1;TEE;NOVO;TRASEIRO;PTO-6315; 97931;; 2465; 7; 6; 6; 9;SIM;Makson
17/02/2022;0286;275/75R;110;GOODYEAR;KMAX-S; 0; 1;TEI;NOVO;TEI;PTO-6315; 97931;; 2465; 9; 7; 7; 8;SIM;Makson
17/02/2022;0287;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TEI;RECAPADO;TRASEIRO;PTO-9332; 82559;; 2504; 16; 16; 16; 16;SIM;Makson
17/02/2022;0288;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TDI;RECAPADO;TRASEIRO;PTO-6315; 82559;; ; 10; 9; 9; 10;SIM;Makson
17/02/2022;0289;275/75R;110;BFGOODRICH;ST250; 0; 2;STP1;RECAPADO;STEP;PTO-6315; 82559;; ; 13; 12; 13; 13;SIM;Makson
19/02/2022;0290;275/75R;110;BRIDGESTONE;R268; 0; 1;DD;NOVO;DIANTEIRO;PTO-9342; 113224;; ; 15; 15; 15; 15;SIM;Makson
19/02/2022;0291;275/75R;110;BRIDGESTONE;R268; 0; 1;DE;NOVO;DIANTEIRO;PTO-9342; 113224;; ; 14; 14; 14; 14;SIM;Makson
19/02/2022;0292;275/75R;110;MICHELIN;X MULTI; 0; 2;TEE;RECAPADO;TRASEIRO;PTO-9342; 113224;; ; 14; 14; 14; 14;SIM;Makson
19/02/2022;0293;275/75R;110;MICHELIN;X MULTI; 0; 2;TEI;RECAPADO;TRASEIRO;PTO-9342; 113224;; ; 14; 14; 14; 14;SIM;Makson
19/02/2022;0294;275/75R;110;MICHELIN;X MULTI; 0; 2;TDE;RECAPADO;TRASEIRO;PTO-9342; 113224;; ; 14; 14; 14; 14;SIM;Makson
19/02/2022;0295;275/75R;110;MICHELIN;X MULTI; 0; 2;TDI;RECAPADO;TRASEIRO;PTO-9342; 113224;; ; 14; 14; 14; 14;SIM;Makson
19/02/2022;0296;275/75R;110;PIRELLI;FR88; 0; 2;STP1;RECAPADO;STEP;PTO-9342; 113224;; ; 5; 4; 4; 4;SIM;Makson
25/02/2022;0308;275/75R;110;PIRELLI;FR88; 0; 1;STP1;NOVO;STEP;ROD-9B94; 21495;; 29317; 13; 12; 13; 13;SIM;Makson
25/02/2022;0309;275/75R;110;PIRELLI;FR88; 0; 1;DD;NOVO;DIANTEIRO;PTN-9196; 94194;; ; 13; 13; 14; 13;SIM;Makson
25/02/2022;0310;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TEE;RECAPADO;TRASEIRO;PTN-9196; 94194;; ; 13; 12; 12; 12;SIM;Makson
25/02/2022;0311;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TEI;RECAPADO;TRASEIRO;PTN-9196; 112983;; ; 13; 12; 12; 13;SIM;Makson
25/02/2022;0312;275/75R;110;MICHELIN;X MULTI; 0; 2;STP1;RECAPADO;STEP;PTN-9166; 125636;; -2288; 13; 13; 13; 13;SIM;Makson
25/02/2022;0313;275/75R;110;PIRELLI;FR88; 0; 2;STP1;RECAPADO;STEP;PTP-0851; 84063;; 0; 13; 13; 13; 13;SIM;Makson
25/02/2022;0314;275/75R;110;MICHELIN;X MULTI; 0; 2;STP1;RECAPADO;STEP;PTN-9196; 94194;; ; 5; 6; 6; 6;SIM;Makson
25/02/2022;0315;275/75R;110;MICHELIN;X MULTI; 0; 2;DD;encapado;DIANTEIRO;PTO-9362; 130434;; 0; 9; 8; 8; 8;SIM;Makson
25/02/2022;0316;275/75R;110;MICHELIN;X MULTI; 0; 2;ESTO;encapado;Descartado;00000; 43813;43813; 0; 12; 10; 12; 10;NÃO;Makson
25/02/2022;0317;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TEE;RECAPADO;TRASEIRO;PTO-9362; 103065;; 28534; 9; 9; 9; 9;SIM;Makson
25/02/2022;0318;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TEI;RECAPADO;TRASEIRO;PTO-9362; 103060;; ; 8; 7; 8; 9;SIM;Makson
25/02/2022;0319;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TDE;RECAPADO;TRASEIRO;PTO-9362; 103060;; ; 9; 8; 8; 9;SIM;Makson
25/02/2022;0320;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TDI;RECAPADO;TRASEIRO;PTO-9362; 103060;; ; 9; 9; 9; 9;SIM;Makson
25/02/2022;0321;275/75R;110;STEELMARK;AGS; 0; 2;STP1;RECAPADO;STEP;PTO-9362; 103060;; ; 5; 6; 7; 7;SIM;Makson
25/02/2022;0322;275/75R;110;PIRELLI;FR88; 0; 1;DE;NOVO;DD;PTN-9186; 132247;; 26062; 12; 13; 13; 12;SIM;Makson
25/02/2022;0323;275/75R;110;PIRELLI;FR88; 0; 1;DD;NOVO;DIANTEIRO;PTO-9592; 103730;; ; 13; 13; 13; 12;SIM;Makson
25/02/2022;0324;275/75R;110;MICHELIN;X MULTI; 0; 2;TEE;RECAPADO;TRASEIRO;PTO-9592; 103730;; ; 10; 8; 8; 10;SIM;Makson
25/02/2022;0325;275/75R;110;MICHELIN;X MULTI; 0; 2;TEI;RECAPADO;TRASEIRO;PTO-9592; 103730;; ; 9; 7; 8; 9;SIM;Makson
25/02/2022;0326;275/75R;110;GOODYEAR;KMAX-S; 0; 2;ESTO;RECAPADO;Descartado;00000; 103730;123666; 19936; 9; 8; 7; 9;NÃO;Makson
25/02/2022;0327;275/75R;110;BRIDGESTONE;R268; 0; 2;STP1;RECAPADO;STEP;PTO-9592; 103730;; ; 12; 11; 11; 12;SIM;Makson
25/02/2022;0328;275/75R;110;GOODYEAR;KMAX-S; 0; 2;TDI;RECAPADO;TRASEIRO;PTO-9592; 125334;; ; 10; 10; 10; 10;SIM;Makson
26/02/2022;0297;275/75R;110;PIRELLI;FR88; 0; 1;ESTO;NOVO;Descartado;00000; 0;174643; 284221; 11; 11; 11; 11;SIM;Makson
